mod,basis,sample,est,payer,toc,outcome,event_time,att,se
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,-4,-23.1064612133466,15.8718798658375
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,-3,56.4805422636874,19.1893692856014
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,-2,36.6091916684736,22.1359376992774
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,-1,48.9176303787671,21.481717125867
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,0,56.2528846528416,26.4549242865643
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,1,56.9013628958662,30.4589110719028
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,2,64.1089205297655,26.3983334216811
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,3,73.1668595565467,28.9223263797361
907,stdized,all_cohorts,reg,mdcr,IP,spend_per_vol,4,15.0941548299711,30.6623760614326
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,-6,-2.20255082738962,1.13261890185936
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,-5,-0.72123393345288,2.53213084143642
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,-4,0.404159962482518,2.85422720145753
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,-3,-0.466265081914261,2.43103335322946
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,-2,2.1495925393449,2.02655384857845
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,-1,0.786659398298579,1.18810919638763
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,0,1.53017225710088,1.39589070807033
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,1,4.00402342993788,2.57321559381881
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,2,6.52184592391048,2.97049860680652
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,3,3.75223443120943,3.43015115773338
908,stdized,all_cohorts,reg,mdcr,IP,vol_per_bene,4,6.32356924011255,3.9459466935815
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,-6,-1.34179309115433,0.352282837999821
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,-5,0.906771952990863,0.790029512617685
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,-4,-0.590970111784319,0.551036817842689
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,-3,0.327563789983602,0.719455299116231
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,-2,-0.200985848407035,0.545913906717586
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,-1,-0.749031336664615,0.682173151416691
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,0,2.26781689608196,1.66055211675853
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,1,1.07715770500619,0.731583278479565
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,2,0.172143786564411,0.970576788895645
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,3,-1.03863249781537,1.09669890469654
909,stdized,all_cohorts,reg,mdcr,IP,vol_per_capita,4,-0.266148743242108,1.59145554286117
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,-6,11.1614314031908,7.12933589789429
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,-5,-34.7420403212928,27.2633217668778
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,-4,25.2341174827548,21.9460122606652
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,-3,-14.3030932848435,11.3516216804819
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,-2,33.3563649088081,15.9332359339086
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,-1,12.4719193044942,9.10127367260487
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,0,2.55995772364313,16.0126316233951
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,1,4.82778224850334,40.6655784349862
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,2,32.6306258502815,50.5556381901342
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,3,47.4468722385907,58.388840112498
910,stdized,all_cohorts,reg,mdcr,NF,spend_per_bene,4,55.2067432888712,70.2510313528666
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,-6,-0.759512318536624,2.16704526546984
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,-5,-4.44448078842009,4.33967802365768
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,-4,1.99084390856644,2.90873226034944
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,-3,-1.38462340036238,2.82630434109386
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,-2,5.19745149720727,2.95080676210841
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,-1,-0.980478421910319,1.88969139435923
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,0,7.87696374036408,5.59412891055054
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,1,3.10991891980684,7.25840212803826
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,2,4.38827058396595,8.78258978349254
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,3,5.38975949777488,11.4708251494032
911,stdized,all_cohorts,reg,mdcr,NF,spend_per_capita,4,7.70315065382198,13.9841186983127
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,-6,115.771867919555,38.1637408931321
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,-5,177.215273647191,82.2911362979717
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,-4,29.8937807152856,69.1638083646066
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,-3,90.1972389844294,52.2110461189382
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,-2,101.036709487968,57.9434524945513
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,-1,103.276602169995,63.7966291783639
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,0,123.527088478941,64.6350540371385
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,1,114.832354732401,78.5363132142874
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,2,149.643185748395,74.7890714263406
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,3,234.111360297921,88.590236801475
912,stdized,all_cohorts,reg,mdcr,NF,spend_per_vol,4,429.131751582392,112.772186332644
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,-6,0.054183090203682,0.85699196911262
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,-5,-4.52708166536622,3.26097916247417
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,-4,2.48207616095759,2.06369731084543
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,-3,-2.38797991240559,1.21742262720977
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,-2,2.77380831584909,1.52254862174507
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,-1,0.413645736921479,1.02264806820227
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,0,-0.57154531445118,1.40865750811855
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,1,-0.0541709402513279,3.86345637952696
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,2,2.91766762063817,3.93768701532572
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,3,4.13769003608548,4.88862377282333
913,stdized,all_cohorts,reg,mdcr,NF,vol_per_bene,4,4.0753747552851,5.83772324416524
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,-6,-0.2707227583284,0.24839740191155
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,-5,-0.628651550618856,0.489441957323049
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,-4,0.209047753109084,0.289524034235239
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,-3,-0.325196998336324,0.299497955137672
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,-2,0.371931797167832,0.294290582540614
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,-1,-0.231538790498932,0.160983096954696
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,0,0.537025619474627,0.520656687964534
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,1,0.125174854311037,0.631621913049496
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,2,0.296250610427291,0.722836549254177
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,3,0.327112023667651,1.0195372067551
914,stdized,all_cohorts,reg,mdcr,NF,vol_per_capita,4,0.39050827190956,1.25723085317163
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,-6,-24.7153410156422,13.4228801062025
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,-5,-51.828841636616,36.3338295441461
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,-4,-13.6281186011728,24.846178668553
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,-3,-36.4125958560251,25.259995208814
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,-2,35.1955379722322,40.3936206169634
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,-1,73.6565728282898,41.8154205194384
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,0,33.367252454134,20.7602342792491
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,1,49.3711079478057,28.0544967243705
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,2,45.1938355184171,36.2889057519116
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,3,44.1280944221181,30.3237520179212
915,stdized,all_cohorts,reg,mdcr,RX,spend_per_bene,4,41.3194549533564,31.8799759246675
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,-6,-11.1158416542167,3.00376508543134
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,-5,5.85302723262225,2.01116563042567
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,-4,-2.99142536819971,4.36423370734275
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,-3,-0.143211432166618,4.72476145669542
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,-2,-3.25731961174392,3.97540134927405
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,-1,-5.84777308278979,4.8526382722764
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,0,15.7876397131905,10.0296093123378
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,1,11.1795906835795,5.98241134606803
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,2,5.39572473940728,7.1344087109968
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,3,-4.19098251376189,7.50278132560738
916,stdized,all_cohorts,reg,mdcr,RX,spend_per_capita,4,-1.97052603461098,9.04411428666006
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,-6,-1.07463926636352,0.195715120776745
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,-5,-0.428487793499559,0.462688462420708
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,-4,-0.403950929690428,0.242312672145207
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,-3,0.343723295087456,0.236000263398881
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,-2,-0.0648514958522314,0.149915614030133
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,-1,0.237662551758318,0.349478573823495
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,0,0.2664323941389,0.257244345032144
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,1,0.604540839030809,0.453772895682742
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,2,0.437581795618071,0.3555095582385
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,3,-0.450860557126668,0.660661012966467
917,stdized,all_cohorts,reg,mdcr,RX,spend_per_vol,4,-0.363202591365074,1.21356161619889
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,-6,292.36955966767,231.2960220504
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,-5,-781.593696213694,581.769090020198
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,-4,-32.6260014249922,423.034083619137
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,-3,-909.492162281964,413.253980386034
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,-2,777.61944714544,666.316448179309
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,-1,1263.05422689473,776.964974667532
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,0,381.200634882718,254.774007189777
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,1,462.578002693432,367.20111251656
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,2,412.305914972532,545.317362202654
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,3,1091.73911737052,660.230207288345
918,stdized,all_cohorts,reg,mdcr,RX,vol_per_bene,4,1052.83789126512,759.601852454045
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,-6,-130.854997272536,43.0676805044546
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,-5,132.911560736386,29.75406881409
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,-4,-32.8891611999635,70.73327758127
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,-3,-28.9316492821703,76.3801388817807
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,-2,-56.160618635775,63.734578629865
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,-1,-112.574985703683,75.7476284318332
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,0,215.980331778717,155.115576934138
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,1,111.936064686256,87.2920373840182
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,2,-12.4663116708005,116.268875578413
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,3,-117.655651826184,128.610560300362
919,stdized,all_cohorts,reg,mdcr,RX,vol_per_capita,4,-138.787816083858,179.360002778374
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,-6,-77.1894630401591,33.1246380221676
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,-5,-64.9512297335475,87.2558540133959
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,-4,4.52905946103227,74.7199454096606
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,-3,-50.1490666249647,52.4063248773593
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,-2,93.9539449002763,64.571492481749
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,-1,42.0750833431849,35.3434237463203
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,0,95.7919392525353,63.1547502513377
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,1,141.878716460782,99.3250753854396
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,2,248.750712812991,106.161189582239
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,3,98.1856516474436,135.748390973999
920,stdized,all_cohorts,reg,mdcr,Total,spend_per_bene,4,139.427613493672,162.770724302781
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,-6,-44.8672047938378,14.3774144643011
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,-5,25.2294536996487,23.602416241961
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,-4,-24.2105192520168,19.5228884232024
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,-3,8.60255567187773,24.3791808303328
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,-2,-0.0758789814526395,21.2314052413504
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,-1,-25.4952597891602,24.1594544358444
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,0,101.612593116729,69.3405858407159
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,1,45.5254905444076,31.5402548872867
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,2,23.0841507084024,37.8576036293626
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,3,-27.9926434727138,41.5945093155122
921,stdized,all_cohorts,reg,mdcr,Total,spend_per_capita,4,2.2213964414008,58.5335822521627
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,-6,0.300258231757427,0.681996860811294
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,-5,-1.40944925708808,2.16276810288562
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,-4,-0.133811120231119,1.53227811148752
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,-3,1.74336493482548,1.13874844132539
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,-2,1.04242035918692,1.16390597798761
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,-1,2.48295735004402,1.55680544875551
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,0,-0.623573026383346,1.28764362717117
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,1,-0.209085515657392,2.92779204613694
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,2,0.505335895247799,3.21588300611142
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,3,-1.55813474250901,4.29662515452177
922,stdized,all_cohorts,reg,mdcr,Total,spend_per_vol,4,0.201904424109074,5.39293761184759
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,-6,-391.012586206004,152.236331478158
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,-5,92.2506763085883,495.719566568006
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,-4,103.281704214534,299.569812255281
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,-3,-479.253145370517,216.885327558536
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,-2,203.240625728144,194.989207245446
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,-1,-229.955643985139,218.921803467621
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,0,438.99190962108,252.377872240585
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,1,528.839154075995,408.6263981334
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,2,785.092966391069,483.759342157359
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,3,487.8171364595,553.821345195873
923,stdized,all_cohorts,reg,mdcr,Total,vol_per_bene,4,408.113435621674,621.682331406402
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,-6,-196.156963299752,63.5715205035039
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,-5,173.184499299424,55.8861285198589
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,-4,-83.2248339740957,101.48160397843
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,-3,-12.9458286086066,119.877271646976
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,-2,-49.3714482944591,92.5222664541096
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,-1,-165.345129698318,113.580960137841
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,0,377.353194153438,255.18392392457
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,1,150.529378536013,118.734895859183
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,2,-3.3024042455321,159.199675726929
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,3,-182.236202325234,165.841209519714
924,stdized,all_cohorts,reg,mdcr,Total,vol_per_capita,4,-143.630672236978,217.318277255917
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,-6,-44.0048226242162,5.9256374797432
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,-5,20.9028008608703,23.563300243792
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,-4,-4.84219314524584,16.2604623275568
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,-3,1.48723412987245,17.7999626463574
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,-2,-17.1693102876589,14.7971532046402
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,-1,11.3805255673457,12.5051187610015
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,0,2.69964319712528,25.4022434040711
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,1,-19.7182854633616,28.1887084813577
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,2,-18.9447059861473,28.1403432651807
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,3,-29.6646251196647,36.951440199067
925,stdized,all_cohorts,reg,oop,AM,spend_per_capita,4,-7.67692297422451,42.7671843364128
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,-6,-4.3956033577251,1.11828126718697
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,-5,-4.37599744963655,2.4249161877026
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,-4,-0.887090709741224,1.3658884705781
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,-3,3.68808094009949,1.59317137212042
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,-2,-3.89841155816577,1.51792974945551
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,-1,-1.47162362489342,1.64272880634924
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,0,0.92806276899435,1.90120627631915
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,1,-0.933761800205937,2.07108160183301
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,2,1.51511534524879,1.51103344412035
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,3,6.59353821590561,3.73479585212681
926,stdized,all_cohorts,reg,oop,AM,spend_per_vol,4,8.69585650932767,5.0026756061659
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,-6,-467.600428328306,93.586154791839
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,-5,284.051049519839,407.877742305645
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,-4,92.6578790367281,297.7828599836
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,-3,-240.814850506772,309.593459664475
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,-2,-17.7288985028827,150.958692184434
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,-1,267.423021371399,182.963211297632
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,0,-13.9150329505452,341.576776340178
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,1,-164.638040909193,256.597059708619
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,2,-243.658959370895,313.042486716418
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,3,-618.41323521072,466.248704126285
927,stdized,all_cohorts,reg,oop,AM,vol_per_capita,4,-496.895517937865,543.905084433485
928,stdized,all_cohorts,reg,oop,ED,spend_per_capita,-6,-2.12249081096597,0.271763006131062
928,stdized,all_cohorts,reg,oop,ED,spend_per_capita,-5,0.350399604083843,1.03250896388214
928,stdized,all_cohorts,reg,oop,ED,spend_per_capita,-4,-0.357173825681591,0.689341867626785
928,stdized,all_cohorts,reg,oop,ED,spend_per_capita,-3,0.068917341938968,0.706333359773362
928,stdized,all_cohorts,reg,oop,ED,spend_per_capita,-2,-0.812713870268551,0.586165706106011
